kernel_name,layout,use_smem,M,N,run,time_ms,bw_gbps,checksum
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,63,3.247776,1983.650,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,64,3.246112,1984.667,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,65,3.263744,1973.945,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,66,3.249120,1982.829,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,67,3.248384,1983.279,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,68,3.248000,1983.513,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,69,3.244768,1985.489,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,70,3.248576,1983.162,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,71,3.248128,1983.435,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,72,3.235104,1991.420,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,73,3.246784,1984.256,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,74,3.247104,1984.061,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,75,3.241216,1987.665,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,76,3.263040,1974.371,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,77,3.245600,1984.980,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,78,3.235776,1991.006,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,79,3.246240,1984.589,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,80,3.226432,1996.773,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,81,3.225920,1997.090,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,82,3.227104,1996.357,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,83,3.195232,2016.270,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,84,3.227776,1995.941,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,85,3.209440,2007.344,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,86,3.220256,2000.602,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,87,3.225024,1997.644,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,88,3.207072,2008.826,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,89,3.207744,2008.406,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,90,3.208800,2007.745,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,91,3.202880,2011.456,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,92,3.194048,2017.018,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,93,3.213184,2005.005,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,94,3.216384,2003.011,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,95,3.194816,2016.533,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,96,3.226656,1996.634,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,97,3.193536,2017.341,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,98,3.212992,2005.125,40260355806.151146
Ac_Bc_direct_2x2,Ac_Bc,0,16384,16384,99,3.208608,2007.865,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,0,3.194912,2016.472,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,1,3.239616,1988.647,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,2,3.223104,1998.834,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,3,3.222400,1999.271,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,4,3.219296,2001.199,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,5,3.214560,2004.147,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,6,3.227584,1996.060,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,7,3.209920,2007.044,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,8,3.218464,2001.716,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,9,3.241216,1987.665,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,10,3.242528,1986.861,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,11,3.222208,1999.390,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,12,3.216000,2003.250,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,13,3.209088,2007.564,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,14,3.194784,2016.553,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,15,3.224896,1997.724,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,16,3.230784,1994.083,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,17,3.242528,1986.861,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,18,3.261024,1975.591,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,19,3.235840,1990.967,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,20,3.269536,1970.448,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,21,3.233568,1992.366,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,22,3.256608,1978.270,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,23,3.265888,1972.649,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,24,3.273600,1968.002,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,25,3.267552,1971.645,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,26,3.245728,1984.902,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,27,3.250656,1981.893,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,28,3.247040,1984.100,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,29,3.245952,1984.765,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,30,3.240704,1987.979,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,31,3.247712,1983.689,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,32,3.264512,1973.481,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,33,3.235072,1991.440,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,34,3.248000,1983.513,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,35,3.265216,1973.055,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,36,3.247360,1983.904,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,37,3.242848,1986.665,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,38,3.261472,1975.320,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,39,3.259040,1976.794,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,40,3.210208,2006.864,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,41,3.216000,2003.250,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,42,3.218048,2001.975,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,43,3.206720,2009.047,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,44,3.213312,2004.925,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,45,3.207264,2008.706,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,46,3.206912,2008.927,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,47,3.207424,2008.606,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,48,3.231936,1993.372,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,49,3.212320,2005.545,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,50,3.207840,2008.345,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,51,3.223744,1998.438,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,52,3.207776,2008.385,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,53,3.192864,2017.766,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,54,3.221056,2000.105,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,55,3.197792,2014.656,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,56,3.197152,2015.059,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,57,3.216288,2003.070,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,58,3.211712,2005.924,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,59,3.242848,1986.665,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,60,3.229120,1995.110,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,61,3.231392,1993.708,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,62,3.242016,1987.174,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,63,3.227072,1996.377,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,64,3.212256,2005.585,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,65,3.231328,1993.747,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,66,3.234880,1991.558,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,67,3.243392,1986.331,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,68,3.235808,1990.987,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,69,3.211488,2006.064,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,70,3.241568,1987.449,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,71,3.244384,1985.724,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,72,3.231840,1993.431,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,73,3.249056,1982.868,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,74,3.213664,2004.706,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,75,3.232480,1993.037,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,76,3.224928,1997.704,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,77,3.245184,1985.234,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,78,3.224992,1997.664,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,79,3.233472,1992.425,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,80,3.214176,2004.387,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,81,3.227488,1996.119,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,82,3.209280,2007.444,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,83,3.208000,2008.245,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,84,3.217152,2002.532,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,85,3.198848,2013.991,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,86,3.231296,1993.767,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,87,3.223200,1998.775,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,88,3.209472,2007.324,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,89,3.230176,1994.458,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,90,3.216224,2003.110,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,91,3.215008,2003.868,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,92,3.198336,2014.313,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,93,3.200000,2013.266,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,94,3.228320,1995.605,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,95,3.224128,1998.199,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,96,3.207136,2008.786,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,97,3.203520,2011.054,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,98,3.210368,2006.764,40260355806.151146
Ac_Bc_direct_4x1,Ac_Bc,0,16384,16384,99,3.207552,2008.526,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,0,3.198080,2014.475,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,1,3.242176,1987.076,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,2,3.223680,1998.477,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,3,3.229504,1994.873,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,4,3.243104,1986.508,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,5,3.239936,1988.450,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,6,3.241184,1987.684,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,7,3.220160,2000.662,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,8,3.208768,2007.765,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,9,3.227552,1996.080,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,10,3.226592,1996.674,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,11,3.229856,1994.656,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,12,3.206496,2009.187,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,13,3.244864,1985.430,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,14,3.230912,1994.004,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,15,3.236672,1990.455,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,16,3.202432,2011.737,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,17,3.209600,2007.244,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,18,3.208320,2008.045,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,19,3.191424,2018.676,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,20,3.209568,2007.264,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,21,3.201344,2012.421,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,22,3.190720,2019.121,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,23,3.207456,2008.586,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,24,3.201760,2012.159,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,25,3.204928,2010.170,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,26,3.209504,2007.304,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,27,3.219168,2001.278,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,28,3.216736,2002.791,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,29,3.223072,1998.854,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,30,3.220448,2000.483,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,31,3.210272,2006.824,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,32,3.195168,2016.311,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,33,3.206784,2009.007,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,34,3.210240,2006.844,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,35,3.214048,2004.466,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,36,3.203168,2011.275,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,37,3.203456,2011.094,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,38,3.211616,2005.984,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,39,3.237888,1989.708,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,40,3.237632,1989.865,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,41,3.210176,2006.884,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,42,3.222688,1999.092,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,43,3.232512,1993.017,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,44,3.232384,1993.096,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,45,3.214912,2003.928,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,46,3.227072,1996.377,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,47,3.208480,2007.945,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,48,3.249792,1982.419,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,49,3.232992,1992.721,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,50,3.243488,1986.272,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,51,3.241312,1987.606,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,52,3.243808,1986.077,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,53,3.248096,1983.455,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,54,3.241056,1987.763,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,55,3.214720,2004.047,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,56,3.223424,1998.636,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,57,3.215712,2003.429,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,58,3.214592,2004.127,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,59,3.207360,2008.646,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,60,3.203712,2010.933,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,61,3.198688,2014.092,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,62,3.192320,2018.109,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,63,3.209664,2007.204,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,64,3.207840,2008.345,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,65,3.207392,2008.626,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,66,3.218144,2001.915,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,67,3.217632,2002.234,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,68,3.220224,2000.622,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,69,3.204576,2010.391,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,70,3.210624,2006.604,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,71,3.212992,2005.125,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,72,3.210208,2006.864,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,73,3.198528,2014.192,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,74,3.195232,2016.270,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,75,3.207680,2008.446,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,76,3.206144,2009.408,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,77,3.214048,2004.466,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,78,3.218272,2001.835,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,79,3.219040,2001.358,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,80,3.215648,2003.469,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,81,3.226624,1996.654,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,82,3.244640,1985.567,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,83,3.210560,2006.644,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,84,3.225056,1997.625,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,85,3.213248,2004.965,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,86,3.216992,2002.632,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,87,3.244320,1985.763,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,88,3.237888,1989.708,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,89,3.221856,1999.609,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,90,3.214720,2004.047,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,91,3.213344,2004.905,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,92,3.208768,2007.765,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,93,3.215968,2003.270,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,94,3.225600,1997.288,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,95,3.240576,1988.057,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,96,3.240352,1988.195,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,97,3.237888,1989.708,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,98,3.228864,1995.269,40260355806.151146
Ac_Bc_direct_1x4,Ac_Bc,0,16384,16384,99,3.241664,1987.390,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,0,3.691168,1745.369,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,1,3.712704,1735.245,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,2,3.718848,1732.378,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,3,3.708864,1737.042,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,4,3.694240,1743.918,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,5,3.705024,1738.842,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,6,3.703136,1739.728,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,7,3.704352,1739.157,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,8,3.694624,1743.737,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,9,3.722016,1730.904,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,10,3.695072,1743.525,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,11,3.701952,1740.285,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,12,3.694048,1744.008,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,13,3.688544,1746.611,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,14,3.695840,1743.163,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,15,3.712288,1735.439,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,16,3.723200,1730.353,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,17,3.720800,1731.469,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,18,3.713760,1734.752,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,19,3.711712,1735.709,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,20,3.693280,1744.371,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,21,3.704704,1738.992,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,22,3.712992,1735.110,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,23,3.717984,1732.781,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,24,3.720064,1731.812,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,25,3.740736,1722.242,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,26,3.706976,1737.926,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,27,3.700832,1740.812,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,28,3.722784,1730.547,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,29,3.714304,1734.497,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,30,3.712352,1735.409,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,31,3.712480,1735.350,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,32,3.698912,1741.715,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,33,3.712672,1735.260,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,34,3.715072,1734.139,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,35,3.725248,1729.402,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,36,3.720896,1731.425,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,37,3.722624,1730.621,40260355806.151146
Ac_Bc_smem,Ac_Bc,1,16384,16384,38,3.695584,1743.284,40260355806.151146
