backend,variant,nlev,nproma,cell_dist,config_label,TX,TY,BX,BY,run_id,time_s
gpu,4,96,81920,normal_var1,1x2_32x4,1,2,32,4,0,0.004046688
gpu,4,96,81920,normal_var1,1x2_32x4,1,2,32,4,1,0.004061376
gpu,4,96,81920,normal_var1,1x2_32x4,1,2,32,4,2,0.004055904
gpu,4,96,81920,normal_var1,1x2_32x4,1,2,32,4,3,0.004032512
gpu,4,96,81920,normal_var1,1x2_32x4,1,2,32,4,4,0.004022144
gpu,4,96,81920,normal_var1,1x2_32x4,1,2,32,4,5,0.004022272
gpu,4,96,81920,normal_var1,1x2_32x4,1,2,32,4,6,0.004077568
gpu,4,96,81920,normal_var1,1x2_32x4,1,2,32,4,7,0.004021408
gpu,4,96,81920,normal_var1,1x2_32x4,1,2,32,4,8,0.004041728
gpu,4,96,81920,normal_var1,1x2_32x4,1,2,32,4,9,0.004123648
gpu,4,96,81920,normal_var1,2x2_32x8,2,2,32,8,0,0.003630240
gpu,4,96,81920,normal_var1,2x2_32x8,2,2,32,8,1,0.003524608
gpu,4,96,81920,normal_var1,2x2_32x8,2,2,32,8,2,0.003598240
gpu,4,96,81920,normal_var1,2x2_32x8,2,2,32,8,3,0.003592192
gpu,4,96,81920,normal_var1,2x2_32x8,2,2,32,8,4,0.003544064
gpu,4,96,81920,normal_var1,2x2_32x8,2,2,32,8,5,0.003526656
gpu,4,96,81920,normal_var1,2x2_32x8,2,2,32,8,6,0.003556352
gpu,4,96,81920,normal_var1,2x2_32x8,2,2,32,8,7,0.003606400
gpu,4,96,81920,normal_var1,2x2_32x8,2,2,32,8,8,0.003591168
gpu,4,96,81920,normal_var1,2x2_32x8,2,2,32,8,9,0.003527680
gpu,4,96,81920,normal_var1,2x2_32x4,2,2,32,4,0,0.004561696
gpu,4,96,81920,normal_var1,2x2_32x4,2,2,32,4,1,0.004557664
gpu,4,96,81920,normal_var1,2x2_32x4,2,2,32,4,2,0.004538368
gpu,4,96,81920,normal_var1,2x2_32x4,2,2,32,4,3,0.004584384
gpu,4,96,81920,normal_var1,2x2_32x4,2,2,32,4,4,0.004540416
gpu,4,96,81920,normal_var1,2x2_32x4,2,2,32,4,5,0.004576256
gpu,4,96,81920,normal_var1,2x2_32x4,2,2,32,4,6,0.004552704
gpu,4,96,81920,normal_var1,2x2_32x4,2,2,32,4,7,0.004573184
gpu,4,96,81920,normal_var1,2x2_32x4,2,2,32,4,8,0.004555776
gpu,4,96,81920,normal_var1,2x2_32x4,2,2,32,4,9,0.004552704
gpu,4,96,81920,normal_var1,4x2_32x4,4,2,32,4,0,0.004811776
gpu,4,96,81920,normal_var1,4x2_32x4,4,2,32,4,1,0.004772864
gpu,4,96,81920,normal_var1,4x2_32x4,4,2,32,4,2,0.004807680
gpu,4,96,81920,normal_var1,4x2_32x4,4,2,32,4,3,0.004808704
gpu,4,96,81920,normal_var1,4x2_32x4,4,2,32,4,4,0.004771840
gpu,4,96,81920,normal_var1,4x2_32x4,4,2,32,4,5,0.004797440
gpu,4,96,81920,normal_var1,4x2_32x4,4,2,32,4,6,0.004798464
gpu,4,96,81920,normal_var1,4x2_32x4,4,2,32,4,7,0.004802560
gpu,4,96,81920,normal_var1,4x2_32x4,4,2,32,4,8,0.004770816
gpu,4,96,81920,normal_var1,4x2_32x4,4,2,32,4,9,0.004787200
gpu,1,96,81920,normal_var4,1x1_256x1,1,1,256,1,0,0.001734656
gpu,1,96,81920,normal_var4,1x1_256x1,1,1,256,1,1,0.001722368
gpu,1,96,81920,normal_var4,1x1_256x1,1,1,256,1,2,0.001729344
gpu,1,96,81920,normal_var4,1x1_256x1,1,1,256,1,3,0.001723392
gpu,1,96,81920,normal_var4,1x1_256x1,1,1,256,1,4,0.001718272
gpu,1,96,81920,normal_var4,1x1_256x1,1,1,256,1,5,0.001723392
gpu,1,96,81920,normal_var4,1x1_256x1,1,1,256,1,6,0.001718304
gpu,1,96,81920,normal_var4,1x1_256x1,1,1,256,1,7,0.001718176
gpu,1,96,81920,normal_var4,1x1_256x1,1,1,256,1,8,0.001717248
gpu,1,96,81920,normal_var4,1x1_256x1,1,1,256,1,9,0.001721312
gpu,1,96,81920,normal_var4,1x1_128x1,1,1,128,1,0,0.001736544
gpu,1,96,81920,normal_var4,1x1_128x1,1,1,128,1,1,0.001731584
gpu,1,96,81920,normal_var4,1x1_128x1,1,1,128,1,2,0.001731584
gpu,1,96,81920,normal_var4,1x1_128x1,1,1,128,1,3,0.001727488
gpu,1,96,81920,normal_var4,1x1_128x1,1,1,128,1,4,0.001729536
gpu,1,96,81920,normal_var4,1x1_128x1,1,1,128,1,5,0.001731520
gpu,1,96,81920,normal_var4,1x1_128x1,1,1,128,1,6,0.001725280
gpu,1,96,81920,normal_var4,1x1_128x1,1,1,128,1,7,0.001729536
gpu,1,96,81920,normal_var4,1x1_128x1,1,1,128,1,8,0.001733632
gpu,1,96,81920,normal_var4,1x1_128x1,1,1,128,1,9,0.001734656
gpu,1,96,81920,normal_var4,2x1_128x1,2,1,128,1,0,0.001970176
gpu,1,96,81920,normal_var4,2x1_128x1,2,1,128,1,1,0.001964032
gpu,1,96,81920,normal_var4,2x1_128x1,2,1,128,1,2,0.001958912
gpu,1,96,81920,normal_var4,2x1_128x1,2,1,128,1,3,0.002270208
gpu,1,96,81920,normal_var4,2x1_128x1,2,1,128,1,4,0.002102272
gpu,1,96,81920,normal_var4,2x1_128x1,2,1,128,1,5,0.002091008
gpu,1,96,81920,normal_var4,2x1_128x1,2,1,128,1,6,0.002092032
gpu,1,96,81920,normal_var4,2x1_128x1,2,1,128,1,7,0.002095104
gpu,1,96,81920,normal_var4,2x1_128x1,2,1,128,1,8,0.002094048
gpu,1,96,81920,normal_var4,2x1_128x1,2,1,128,1,9,0.002097152
gpu,1,96,81920,normal_var4,4x1_128x1,4,1,128,1,0,0.002732896
gpu,1,96,81920,normal_var4,4x1_128x1,4,1,128,1,1,0.002722816
gpu,1,96,81920,normal_var4,4x1_128x1,4,1,128,1,2,0.002727904
gpu,1,96,81920,normal_var4,4x1_128x1,4,1,128,1,3,0.002720768
gpu,1,96,81920,normal_var4,4x1_128x1,4,1,128,1,4,0.002721792
gpu,1,96,81920,normal_var4,4x1_128x1,4,1,128,1,5,0.002726912
gpu,1,96,81920,normal_var4,4x1_128x1,4,1,128,1,6,0.002718784
gpu,1,96,81920,normal_var4,4x1_128x1,4,1,128,1,7,0.002720672
gpu,1,96,81920,normal_var4,4x1_128x1,4,1,128,1,8,0.002720896
gpu,1,96,81920,normal_var4,4x1_128x1,4,1,128,1,9,0.002719744
gpu,1,96,81920,normal_var4,4x1_64x1,4,1,64,1,0,0.002719744
gpu,1,96,81920,normal_var4,4x1_64x1,4,1,64,1,1,0.002719744
gpu,1,96,81920,normal_var4,4x1_64x1,4,1,64,1,2,0.002722688
gpu,1,96,81920,normal_var4,4x1_64x1,4,1,64,1,3,0.002726912
gpu,1,96,81920,normal_var4,4x1_64x1,4,1,64,1,4,0.002714624
gpu,1,96,81920,normal_var4,4x1_64x1,4,1,64,1,5,0.002720768
gpu,1,96,81920,normal_var4,4x1_64x1,4,1,64,1,6,0.002714624
gpu,1,96,81920,normal_var4,4x1_64x1,4,1,64,1,7,0.002720768
gpu,1,96,81920,normal_var4,4x1_64x1,4,1,64,1,8,0.002721792
gpu,1,96,81920,normal_var4,4x1_64x1,4,1,64,1,9,0.002717696
gpu,1,96,81920,normal_var4,1x2_256x1,1,2,256,1,0,0.001964032
gpu,1,96,81920,normal_var4,1x2_256x1,1,2,256,1,1,0.001957120
gpu,1,96,81920,normal_var4,1x2_256x1,1,2,256,1,2,0.001955744
gpu,1,96,81920,normal_var4,1x2_256x1,1,2,256,1,3,0.001957792
gpu,1,96,81920,normal_var4,1x2_256x1,1,2,256,1,4,0.001955840
gpu,1,96,81920,normal_var4,1x2_256x1,1,2,256,1,5,0.001956864
gpu,1,96,81920,normal_var4,1x2_256x1,1,2,256,1,6,0.001957888
gpu,1,96,81920,normal_var4,1x2_256x1,1,2,256,1,7,0.001960960
gpu,1,96,81920,normal_var4,1x2_256x1,1,2,256,1,8,0.001955840
gpu,1,96,81920,normal_var4,1x2_256x1,1,2,256,1,9,0.001956864
gpu,1,96,81920,normal_var4,1x4_256x1,1,4,256,1,0,0.002008256
gpu,1,96,81920,normal_var4,1x4_256x1,1,4,256,1,1,0.002009088
gpu,1,96,81920,normal_var4,1x4_256x1,1,4,256,1,2,0.002013184
gpu,1,96,81920,normal_var4,1x4_256x1,1,4,256,1,3,0.002011136
gpu,1,96,81920,normal_var4,1x4_256x1,1,4,256,1,4,0.002006016
gpu,1,96,81920,normal_var4,1x4_256x1,1,4,256,1,5,0.002006848
gpu,1,96,81920,normal_var4,1x4_256x1,1,4,256,1,6,0.002009920
gpu,1,96,81920,normal_var4,1x4_256x1,1,4,256,1,7,0.002006016
gpu,1,96,81920,normal_var4,1x4_256x1,1,4,256,1,8,0.002014208
gpu,1,96,81920,normal_var4,1x4_256x1,1,4,256,1,9,0.002012160
gpu,1,96,81920,normal_var4,2x2_128x1,2,2,128,1,0,0.001980416
gpu,1,96,81920,normal_var4,2x2_128x1,2,2,128,1,1,0.001973248
gpu,1,96,81920,normal_var4,2x2_128x1,2,2,128,1,2,0.001973248
gpu,1,96,81920,normal_var4,2x2_128x1,2,2,128,1,3,0.001971200
gpu,1,96,81920,normal_var4,2x2_128x1,2,2,128,1,4,0.001976320
gpu,1,96,81920,normal_var4,2x2_128x1,2,2,128,1,5,0.001973024
gpu,1,96,81920,normal_var4,2x2_128x1,2,2,128,1,6,0.001973248
gpu,1,96,81920,normal_var4,2x2_128x1,2,2,128,1,7,0.001972224
gpu,1,96,81920,normal_var4,2x2_128x1,2,2,128,1,8,0.001975296
gpu,1,96,81920,normal_var4,2x2_128x1,2,2,128,1,9,0.001972224
gpu,1,96,81920,normal_var4,2x4_128x1,2,4,128,1,0,0.001989632
gpu,1,96,81920,normal_var4,2x4_128x1,2,4,128,1,1,0.001989568
gpu,1,96,81920,normal_var4,2x4_128x1,2,4,128,1,2,0.001986720
gpu,1,96,81920,normal_var4,2x4_128x1,2,4,128,1,3,0.001986560
gpu,1,96,81920,normal_var4,2x4_128x1,2,4,128,1,4,0.001987456
gpu,1,96,81920,normal_var4,2x4_128x1,2,4,128,1,5,0.001987584
gpu,1,96,81920,normal_var4,2x4_128x1,2,4,128,1,6,0.001985536
gpu,1,96,81920,normal_var4,2x4_128x1,2,4,128,1,7,0.001987584
gpu,1,96,81920,normal_var4,2x4_128x1,2,4,128,1,8,0.001988608
gpu,1,96,81920,normal_var4,2x4_128x1,2,4,128,1,9,0.001986560
gpu,1,96,81920,normal_var4,4x2_64x1,4,2,64,1,0,0.002180256
gpu,1,96,81920,normal_var4,4x2_64x1,4,2,64,1,1,0.002178048
gpu,1,96,81920,normal_var4,4x2_64x1,4,2,64,1,2,0.002177888
gpu,1,96,81920,normal_var4,4x2_64x1,4,2,64,1,3,0.002170880
gpu,1,96,81920,normal_var4,4x2_64x1,4,2,64,1,4,0.002173952
gpu,1,96,81920,normal_var4,4x2_64x1,4,2,64,1,5,0.002174976
gpu,1,96,81920,normal_var4,4x2_64x1,4,2,64,1,6,0.002172928
gpu,1,96,81920,normal_var4,4x2_64x1,4,2,64,1,7,0.002180096
gpu,1,96,81920,normal_var4,4x2_64x1,4,2,64,1,8,0.002174976
gpu,1,96,81920,normal_var4,4x2_64x1,4,2,64,1,9,0.002176000
gpu,1,96,81920,normal_var4,1x1_32x16,1,1,32,16,0,0.002556928
gpu,1,96,81920,normal_var4,1x1_32x16,1,1,32,16,1,0.002530304
gpu,1,96,81920,normal_var4,1x1_32x16,1,1,32,16,2,0.002522112
gpu,1,96,81920,normal_var4,1x1_32x16,1,1,32,16,3,0.002524160
gpu,1,96,81920,normal_var4,1x1_32x16,1,1,32,16,4,0.002521088
gpu,1,96,81920,normal_var4,1x1_32x16,1,1,32,16,5,0.002522112
gpu,1,96,81920,normal_var4,1x1_32x16,1,1,32,16,6,0.002523136
gpu,1,96,81920,normal_var4,1x1_32x16,1,1,32,16,7,0.002525024
gpu,1,96,81920,normal_var4,1x1_32x16,1,1,32,16,8,0.002526208
gpu,1,96,81920,normal_var4,1x1_32x16,1,1,32,16,9,0.002524128
gpu,1,96,81920,normal_var4,1x1_32x8,1,1,32,8,0,0.002491392
gpu,1,96,81920,normal_var4,1x1_32x8,1,1,32,8,1,0.002485120
gpu,1,96,81920,normal_var4,1x1_32x8,1,1,32,8,2,0.002484224
gpu,1,96,81920,normal_var4,1x1_32x8,1,1,32,8,3,0.002483200
gpu,1,96,81920,normal_var4,1x1_32x8,1,1,32,8,4,0.002482304
gpu,1,96,81920,normal_var4,1x1_32x8,1,1,32,8,5,0.002483200
gpu,1,96,81920,normal_var4,1x1_32x8,1,1,32,8,6,0.002484224
gpu,1,96,81920,normal_var4,1x1_32x8,1,1,32,8,7,0.002486304
gpu,1,96,81920,normal_var4,1x1_32x8,1,1,32,8,8,0.002486272
gpu,1,96,81920,normal_var4,1x1_32x8,1,1,32,8,9,0.002485344
gpu,1,96,81920,normal_var4,1x1_32x4,1,1,32,4,0,0.002038784
gpu,1,96,81920,normal_var4,1x1_32x4,1,1,32,4,1,0.002035584
gpu,1,96,81920,normal_var4,1x1_32x4,1,1,32,4,2,0.002034688
gpu,1,96,81920,normal_var4,1x1_32x4,1,1,32,4,3,0.002036672
gpu,1,96,81920,normal_var4,1x1_32x4,1,1,32,4,4,0.002033664
gpu,1,96,81920,normal_var4,1x1_32x4,1,1,32,4,5,0.002036736
gpu,1,96,81920,normal_var4,1x1_32x4,1,1,32,4,6,0.002048000
gpu,1,96,81920,normal_var4,1x1_32x4,1,1,32,4,7,0.002031680
gpu,1,96,81920,normal_var4,1x1_32x4,1,1,32,4,8,0.002034592
gpu,1,96,81920,normal_var4,1x1_32x4,1,1,32,4,9,0.002043904
gpu,1,96,81920,normal_var4,2x1_32x16,2,1,32,16,0,0.002525184
gpu,1,96,81920,normal_var4,2x1_32x16,2,1,32,16,1,0.002528256
gpu,1,96,81920,normal_var4,2x1_32x16,2,1,32,16,2,0.002532352
gpu,1,96,81920,normal_var4,2x1_32x16,2,1,32,16,3,0.002525184
gpu,1,96,81920,normal_var4,2x1_32x16,2,1,32,16,4,0.002528160
gpu,1,96,81920,normal_var4,2x1_32x16,2,1,32,16,5,0.002524160
gpu,1,96,81920,normal_var4,2x1_32x16,2,1,32,16,6,0.002529216
gpu,1,96,81920,normal_var4,2x1_32x16,2,1,32,16,7,0.002528256
gpu,1,96,81920,normal_var4,2x1_32x16,2,1,32,16,8,0.002536448
gpu,1,96,81920,normal_var4,2x1_32x16,2,1,32,16,9,0.002526048
gpu,1,96,81920,normal_var4,2x1_32x8,2,1,32,8,0,0.002545664
gpu,1,96,81920,normal_var4,2x1_32x8,2,1,32,8,1,0.002526208
gpu,1,96,81920,normal_var4,2x1_32x8,2,1,32,8,2,0.002539520
gpu,1,96,81920,normal_var4,2x1_32x8,2,1,32,8,3,0.002531328
gpu,1,96,81920,normal_var4,2x1_32x8,2,1,32,8,4,0.002530304
gpu,1,96,81920,normal_var4,2x1_32x8,2,1,32,8,5,0.002530304
gpu,1,96,81920,normal_var4,2x1_32x8,2,1,32,8,6,0.002525184
gpu,1,96,81920,normal_var4,2x1_32x8,2,1,32,8,7,0.002516992
gpu,1,96,81920,normal_var4,2x1_32x8,2,1,32,8,8,0.002524160
gpu,1,96,81920,normal_var4,2x1_32x8,2,1,32,8,9,0.002534400
gpu,1,96,81920,normal_var4,2x1_32x4,2,1,32,4,0,0.002110464
gpu,1,96,81920,normal_var4,2x1_32x4,2,1,32,4,1,0.002096032
gpu,1,96,81920,normal_var4,2x1_32x4,2,1,32,4,2,0.002108416
gpu,1,96,81920,normal_var4,2x1_32x4,2,1,32,4,3,0.002107392
gpu,1,96,81920,normal_var4,2x1_32x4,2,1,32,4,4,0.002101248
gpu,1,96,81920,normal_var4,2x1_32x4,2,1,32,4,5,0.002108416
gpu,1,96,81920,normal_var4,2x1_32x4,2,1,32,4,6,0.002108352
gpu,1,96,81920,normal_var4,2x1_32x4,2,1,32,4,7,0.002103296
gpu,1,96,81920,normal_var4,2x1_32x4,2,1,32,4,8,0.002110464
gpu,1,96,81920,normal_var4,2x1_32x4,2,1,32,4,9,0.002114560
gpu,1,96,81920,normal_var4,1x2_32x16,1,2,32,16,0,0.004482048
gpu,1,96,81920,normal_var4,1x2_32x16,1,2,32,16,1,0.004481888
gpu,1,96,81920,normal_var4,1x2_32x16,1,2,32,16,2,0.004475904
gpu,1,96,81920,normal_var4,1x2_32x16,1,2,32,16,3,0.004482048
gpu,1,96,81920,normal_var4,1x2_32x16,1,2,32,16,4,0.004477056
gpu,1,96,81920,normal_var4,1x2_32x16,1,2,32,16,5,0.004478976
gpu,1,96,81920,normal_var4,1x2_32x16,1,2,32,16,6,0.004476096
gpu,1,96,81920,normal_var4,1x2_32x16,1,2,32,16,7,0.004478976
gpu,1,96,81920,normal_var4,1x2_32x16,1,2,32,16,8,0.004487168
gpu,1,96,81920,normal_var4,1x2_32x16,1,2,32,16,9,0.004475904
gpu,1,96,81920,normal_var4,1x2_32x8,1,2,32,8,0,0.002501504
gpu,1,96,81920,normal_var4,1x2_32x8,1,2,32,8,1,0.002497408
gpu,1,96,81920,normal_var4,1x2_32x8,1,2,32,8,2,0.002496512
gpu,1,96,81920,normal_var4,1x2_32x8,1,2,32,8,3,0.002496576
gpu,1,96,81920,normal_var4,1x2_32x8,1,2,32,8,4,0.002499584
gpu,1,96,81920,normal_var4,1x2_32x8,1,2,32,8,5,0.002497536
gpu,1,96,81920,normal_var4,1x2_32x8,1,2,32,8,6,0.002497536
gpu,1,96,81920,normal_var4,1x2_32x8,1,2,32,8,7,0.002500608
gpu,1,96,81920,normal_var4,1x2_32x8,1,2,32,8,8,0.002500544
gpu,1,96,81920,normal_var4,1x2_32x8,1,2,32,8,9,0.002495488
gpu,1,96,81920,normal_var4,1x2_32x4,1,2,32,4,0,0.002473984
gpu,1,96,81920,normal_var4,1x2_32x4,1,2,32,4,1,0.002459648
gpu,1,96,81920,normal_var4,1x2_32x4,1,2,32,4,2,0.002465792
gpu,1,96,81920,normal_var4,1x2_32x4,1,2,32,4,3,0.002461696
gpu,1,96,81920,normal_var4,1x2_32x4,1,2,32,4,4,0.002461696
gpu,1,96,81920,normal_var4,1x2_32x4,1,2,32,4,5,0.002459584
gpu,1,96,81920,normal_var4,1x2_32x4,1,2,32,4,6,0.002460672
gpu,1,96,81920,normal_var4,1x2_32x4,1,2,32,4,7,0.002462720
gpu,1,96,81920,normal_var4,1x2_32x4,1,2,32,4,8,0.002458624
gpu,1,96,81920,normal_var4,1x2_32x4,1,2,32,4,9,0.002460672
gpu,1,96,81920,normal_var4,2x2_32x8,2,2,32,8,0,0.002478080
gpu,1,96,81920,normal_var4,2x2_32x8,2,2,32,8,1,0.002473984
gpu,1,96,81920,normal_var4,2x2_32x8,2,2,32,8,2,0.002470912
gpu,1,96,81920,normal_var4,2x2_32x8,2,2,32,8,3,0.002471872
gpu,1,96,81920,normal_var4,2x2_32x8,2,2,32,8,4,0.002475008
gpu,1,96,81920,normal_var4,2x2_32x8,2,2,32,8,5,0.002467840
gpu,1,96,81920,normal_var4,2x2_32x8,2,2,32,8,6,0.002474912
gpu,1,96,81920,normal_var4,2x2_32x8,2,2,32,8,7,0.002472960
gpu,1,96,81920,normal_var4,2x2_32x8,2,2,32,8,8,0.002473984
gpu,1,96,81920,normal_var4,2x2_32x8,2,2,32,8,9,0.002473984
gpu,1,96,81920,normal_var4,2x2_32x4,2,2,32,4,0,0.002410560
gpu,1,96,81920,normal_var4,2x2_32x4,2,2,32,4,1,0.002407424
gpu,1,96,81920,normal_var4,2x2_32x4,2,2,32,4,2,0.002407296
gpu,1,96,81920,normal_var4,2x2_32x4,2,2,32,4,3,0.002407424
gpu,1,96,81920,normal_var4,2x2_32x4,2,2,32,4,4,0.002407424
gpu,1,96,81920,normal_var4,2x2_32x4,2,2,32,4,5,0.002410496
gpu,1,96,81920,normal_var4,2x2_32x4,2,2,32,4,6,0.002410496
gpu,1,96,81920,normal_var4,2x2_32x4,2,2,32,4,7,0.002409472
gpu,1,96,81920,normal_var4,2x2_32x4,2,2,32,4,8,0.002410496
gpu,1,96,81920,normal_var4,2x2_32x4,2,2,32,4,9,0.002408448
gpu,1,96,81920,normal_var4,4x2_32x4,4,2,32,4,0,0.002510848
gpu,1,96,81920,normal_var4,4x2_32x4,4,2,32,4,1,0.002488320
gpu,1,96,81920,normal_var4,4x2_32x4,4,2,32,4,2,0.002493440
gpu,1,96,81920,normal_var4,4x2_32x4,4,2,32,4,3,0.002497536
gpu,1,96,81920,normal_var4,4x2_32x4,4,2,32,4,4,0.002503680
gpu,1,96,81920,normal_var4,4x2_32x4,4,2,32,4,5,0.002497536
gpu,1,96,81920,normal_var4,4x2_32x4,4,2,32,4,6,0.002488320
gpu,1,96,81920,normal_var4,4x2_32x4,4,2,32,4,7,0.002496352
gpu,1,96,81920,normal_var4,4x2_32x4,4,2,32,4,8,0.002495488
gpu,1,96,81920,normal_var4,4x2_32x4,4,2,32,4,9,0.002493440
gpu,2,96,81920,normal_var4,1x1_256x1,1,1,256,1,0,0.001967136
gpu,2,96,81920,normal_var4,1x1_256x1,1,1,256,1,1,0.001955840
gpu,2,96,81920,normal_var4,1x1_256x1,1,1,256,1,2,0.001955840
gpu,2,96,81920,normal_var4,1x1_256x1,1,1,256,1,3,0.001955968
gpu,2,96,81920,normal_var4,1x1_256x1,1,1,256,1,4,0.001955616
gpu,2,96,81920,normal_var4,1x1_256x1,1,1,256,1,5,0.001959936
gpu,2,96,81920,normal_var4,1x1_256x1,1,1,256,1,6,0.001994752
gpu,2,96,81920,normal_var4,1x1_256x1,1,1,256,1,7,0.001958048
gpu,2,96,81920,normal_var4,1x1_256x1,1,1,256,1,8,0.001961696
gpu,2,96,81920,normal_var4,1x1_256x1,1,1,256,1,9,0.001957792
gpu,2,96,81920,normal_var4,1x1_128x1,1,1,128,1,0,0.001978304
gpu,2,96,81920,normal_var4,1x1_128x1,1,1,128,1,1,0.001961984
gpu,2,96,81920,normal_var4,1x1_128x1,1,1,128,1,2,0.001963008
gpu,2,96,81920,normal_var4,1x1_128x1,1,1,128,1,3,0.001958912
gpu,2,96,81920,normal_var4,1x1_128x1,1,1,128,1,4,0.001959936
gpu,2,96,81920,normal_var4,1x1_128x1,1,1,128,1,5,0.001960960
gpu,2,96,81920,normal_var4,1x1_128x1,1,1,128,1,6,0.001959936
gpu,2,96,81920,normal_var4,1x1_128x1,1,1,128,1,7,0.001959936
gpu,2,96,81920,normal_var4,1x1_128x1,1,1,128,1,8,0.001960960
gpu,2,96,81920,normal_var4,1x1_128x1,1,1,128,1,9,0.001959936
gpu,2,96,81920,normal_var4,2x1_128x1,2,1,128,1,0,0.002097152
gpu,2,96,81920,normal_var4,2x1_128x1,2,1,128,1,1,0.002097152
gpu,2,96,81920,normal_var4,2x1_128x1,2,1,128,1,2,0.002098144
gpu,2,96,81920,normal_var4,2x1_128x1,2,1,128,1,3,0.002095104
gpu,2,96,81920,normal_var4,2x1_128x1,2,1,128,1,4,0.002095104
gpu,2,96,81920,normal_var4,2x1_128x1,2,1,128,1,5,0.002095104
gpu,2,96,81920,normal_var4,2x1_128x1,2,1,128,1,6,0.002094080
gpu,2,96,81920,normal_var4,2x1_128x1,2,1,128,1,7,0.002088960
gpu,2,96,81920,normal_var4,2x1_128x1,2,1,128,1,8,0.002095104
gpu,2,96,81920,normal_var4,2x1_128x1,2,1,128,1,9,0.002094080
gpu,2,96,81920,normal_var4,4x1_128x1,4,1,128,1,0,0.002725888
gpu,2,96,81920,normal_var4,4x1_128x1,4,1,128,1,1,0.002720768
gpu,2,96,81920,normal_var4,4x1_128x1,4,1,128,1,2,0.002716672
gpu,2,96,81920,normal_var4,4x1_128x1,4,1,128,1,3,0.002720608
gpu,2,96,81920,normal_var4,4x1_128x1,4,1,128,1,4,0.002718720
gpu,2,96,81920,normal_var4,4x1_128x1,4,1,128,1,5,0.002721792
gpu,2,96,81920,normal_var4,4x1_128x1,4,1,128,1,6,0.002715648
gpu,2,96,81920,normal_var4,4x1_128x1,4,1,128,1,7,0.002719904
gpu,2,96,81920,normal_var4,4x1_128x1,4,1,128,1,8,0.002720768
gpu,2,96,81920,normal_var4,4x1_128x1,4,1,128,1,9,0.002715648
gpu,2,96,81920,normal_var4,4x1_64x1,4,1,64,1,0,0.002698208
gpu,2,96,81920,normal_var4,4x1_64x1,4,1,64,1,1,0.002681856
gpu,2,96,81920,normal_var4,4x1_64x1,4,1,64,1,2,0.002688000
gpu,2,96,81920,normal_var4,4x1_64x1,4,1,64,1,3,0.002684928
gpu,2,96,81920,normal_var4,4x1_64x1,4,1,64,1,4,0.002686976
gpu,2,96,81920,normal_var4,4x1_64x1,4,1,64,1,5,0.002694144
gpu,2,96,81920,normal_var4,4x1_64x1,4,1,64,1,6,0.002689024
gpu,2,96,81920,normal_var4,4x1_64x1,4,1,64,1,7,0.002682816
gpu,2,96,81920,normal_var4,4x1_64x1,4,1,64,1,8,0.002691072
gpu,2,96,81920,normal_var4,4x1_64x1,4,1,64,1,9,0.002695136
gpu,2,96,81920,normal_var4,1x2_256x1,1,2,256,1,0,0.001964032
gpu,2,96,81920,normal_var4,1x2_256x1,1,2,256,1,1,0.001959936
gpu,2,96,81920,normal_var4,1x2_256x1,1,2,256,1,2,0.001958912
gpu,2,96,81920,normal_var4,1x2_256x1,1,2,256,1,3,0.001956864
gpu,2,96,81920,normal_var4,1x2_256x1,1,2,256,1,4,0.001957024
gpu,2,96,81920,normal_var4,1x2_256x1,1,2,256,1,5,0.001957760
gpu,2,96,81920,normal_var4,1x2_256x1,1,2,256,1,6,0.001959936
gpu,2,96,81920,normal_var4,1x2_256x1,1,2,256,1,7,0.001955840
gpu,2,96,81920,normal_var4,1x2_256x1,1,2,256,1,8,0.001957888
gpu,2,96,81920,normal_var4,1x2_256x1,1,2,256,1,9,0.001957056
gpu,2,96,81920,normal_var4,1x4_256x1,1,4,256,1,0,0.002007936
gpu,2,96,81920,normal_var4,1x4_256x1,1,4,256,1,1,0.002006016
gpu,2,96,81920,normal_var4,1x4_256x1,1,4,256,1,2,0.002007040
gpu,2,96,81920,normal_var4,1x4_256x1,1,4,256,1,3,0.002006976
gpu,2,96,81920,normal_var4,1x4_256x1,1,4,256,1,4,0.002006016
gpu,2,96,81920,normal_var4,1x4_256x1,1,4,256,1,5,0.002004992
gpu,2,96,81920,normal_var4,1x4_256x1,1,4,256,1,6,0.002006016
gpu,2,96,81920,normal_var4,1x4_256x1,1,4,256,1,7,0.002003968
gpu,2,96,81920,normal_var4,1x4_256x1,1,4,256,1,8,0.002003968
gpu,2,96,81920,normal_var4,1x4_256x1,1,4,256,1,9,0.002006016
gpu,2,96,81920,normal_var4,2x2_128x1,2,2,128,1,0,0.001982464
gpu,2,96,81920,normal_var4,2x2_128x1,2,2,128,1,1,0.001971936
gpu,2,96,81920,normal_var4,2x2_128x1,2,2,128,1,2,0.001970112
gpu,2,96,81920,normal_var4,2x2_128x1,2,2,128,1,3,0.001971200
gpu,2,96,81920,normal_var4,2x2_128x1,2,2,128,1,4,0.001970144
gpu,2,96,81920,normal_var4,2x2_128x1,2,2,128,1,5,0.001967104
gpu,2,96,81920,normal_var4,2x2_128x1,2,2,128,1,6,0.001969152
gpu,2,96,81920,normal_var4,2x2_128x1,2,2,128,1,7,0.001970272
gpu,2,96,81920,normal_var4,2x2_128x1,2,2,128,1,8,0.001970176
gpu,2,96,81920,normal_var4,2x2_128x1,2,2,128,1,9,0.001972224
