variant,experiment,ny,nx,tpb,coarsen,rep,time_ms
soa_sorted,qe_tiled,45000200,22054600,32,1,95,0.896324
soa_sorted,qe_tiled,45000200,22054600,32,1,96,0.893125
soa_sorted,qe_tiled,45000200,22054600,32,1,97,0.898764
soa_sorted,qe_tiled,45000200,22054600,32,1,98,0.900725
soa_sorted,qe_tiled,45000200,22054600,32,1,99,0.897084
aos_scatter,qe_tiled,45000200,22054600,32,2,0,1.119645
aos_scatter,qe_tiled,45000200,22054600,32,2,1,1.143286
aos_scatter,qe_tiled,45000200,22054600,32,2,2,1.103406
aos_scatter,qe_tiled,45000200,22054600,32,2,3,1.148006
aos_scatter,qe_tiled,45000200,22054600,32,2,4,1.134126
aos_scatter,qe_tiled,45000200,22054600,32,2,5,1.160526
aos_scatter,qe_tiled,45000200,22054600,32,2,6,1.128526
aos_scatter,qe_tiled,45000200,22054600,32,2,7,1.133246
aos_scatter,qe_tiled,45000200,22054600,32,2,8,1.130366
aos_scatter,qe_tiled,45000200,22054600,32,2,9,1.139966
aos_scatter,qe_tiled,45000200,22054600,32,2,10,1.169526
aos_scatter,qe_tiled,45000200,22054600,32,2,11,1.136926
aos_scatter,qe_tiled,45000200,22054600,32,2,12,1.155406
aos_scatter,qe_tiled,45000200,22054600,32,2,13,1.172086
aos_scatter,qe_tiled,45000200,22054600,32,2,14,1.187926
aos_scatter,qe_tiled,45000200,22054600,32,2,15,1.149126
aos_scatter,qe_tiled,45000200,22054600,32,2,16,1.143246
aos_scatter,qe_tiled,45000200,22054600,32,2,17,1.147246
