P,layout,run,ms,gbps
3,AoSoA-8,68,10.086060,1703.33
3,AoSoA-8,69,14.354944,1196.79
3,AoSoA-8,70,9.755850,1760.98
3,AoSoA-8,71,10.440111,1645.56
3,AoSoA-8,72,10.138988,1694.43
3,AoSoA-8,73,10.174990,1688.44
3,AoSoA-8,74,9.963036,1724.36
3,AoSoA-8,75,10.540009,1629.97
3,AoSoA-8,76,10.161877,1690.62
3,AoSoA-8,77,10.082960,1703.85
3,AoSoA-8,78,9.965897,1723.86
3,AoSoA-8,79,10.234118,1678.68
3,AoSoA-8,80,10.258913,1674.63
3,AoSoA-8,81,10.114908,1698.47
3,AoSoA-8,82,10.286808,1670.09
3,AoSoA-8,83,10.060072,1707.73
3,AoSoA-8,84,10.162115,1690.58
3,AoSoA-8,85,10.062933,1707.24
3,AoSoA-8,86,10.082006,1704.01
3,AoSoA-8,87,9.996891,1718.52
3,AoSoA-8,88,10.166883,1689.79
3,AoSoA-8,89,10.281086,1671.02
3,AoSoA-8,90,9.905100,1734.45
3,AoSoA-8,91,10.231972,1679.04
3,AoSoA-8,92,9.831905,1747.36
3,AoSoA-8,93,9.984016,1720.74
3,AoSoA-8,94,10.092974,1702.16
3,AoSoA-8,95,9.897947,1735.70
3,AoSoA-8,96,9.878874,1739.05
3,AoSoA-8,97,10.135174,1695.07
3,AoSoA-8,98,10.014057,1715.57
3,AoSoA-8,99,10.410070,1650.31
3,AoSoA-16,0,9.955883,1725.60
3,AoSoA-16,1,10.044098,1710.44
3,AoSoA-16,2,10.346889,1660.39
3,AoSoA-16,3,10.121822,1697.31
3,AoSoA-16,4,10.318041,1665.03
3,AoSoA-16,5,10.208845,1682.84
3,AoSoA-16,6,9.852886,1743.64
3,AoSoA-16,7,9.967089,1723.66
3,AoSoA-16,8,9.911060,1733.40
3,AoSoA-16,9,9.969950,1723.16
3,AoSoA-16,10,10.260105,1674.43
3,AoSoA-16,11,10.185003,1686.78
3,AoSoA-16,12,10.254145,1675.41
3,AoSoA-16,13,9.874821,1739.76
3,AoSoA-16,14,9.834051,1746.98
3,AoSoA-16,15,10.051966,1709.10
3,AoSoA-16,16,10.107994,1699.63
3,AoSoA-16,17,10.416985,1649.22
3,AoSoA-16,18,10.271072,1672.64
3,AoSoA-16,19,10.208130,1682.96
3,AoSoA-16,20,10.165930,1689.94
3,AoSoA-16,21,9.687901,1773.33
3,AoSoA-16,22,10.290861,1669.43
3,AoSoA-16,23,10.025024,1713.70
3,AoSoA-16,24,11.945963,1438.13
3,AoSoA-16,25,10.204077,1683.63
3,AoSoA-16,26,10.255098,1675.25
3,AoSoA-16,27,10.176897,1688.12
3,AoSoA-16,28,9.771109,1758.23
3,AoSoA-16,29,9.867191,1741.11
3,AoSoA-16,30,10.182142,1687.25
3,AoSoA-16,31,14.880896,1154.49
3,AoSoA-16,32,9.757996,1760.59
3,AoSoA-16,33,10.345936,1660.54
3,AoSoA-16,34,10.072947,1705.54
3,AoSoA-16,35,11.202097,1533.63
3,AoSoA-16,36,10.131121,1695.75
3,AoSoA-16,37,10.848999,1583.54
3,AoSoA-16,38,10.158062,1691.25
3,AoSoA-16,39,9.961128,1724.69
3,AoSoA-16,40,9.975195,1722.26
3,AoSoA-16,41,9.854078,1743.43
3,AoSoA-16,42,10.094881,1701.84
3,AoSoA-16,43,10.713816,1603.52
3,AoSoA-16,44,9.754896,1761.15
3,AoSoA-16,45,9.851933,1743.81
3,AoSoA-16,46,10.124207,1696.91
3,AoSoA-16,47,10.382891,1654.63
3,AoSoA-16,48,9.757996,1760.59
3,AoSoA-16,49,10.228872,1679.55
3,AoSoA-16,50,9.910107,1733.57
3,AoSoA-16,51,9.766817,1759.00
3,AoSoA-16,52,9.996176,1718.64
3,AoSoA-16,53,10.375977,1655.73
3,AoSoA-16,54,10.139942,1694.28
3,AoSoA-16,55,10.115862,1698.31
3,AoSoA-16,56,10.643005,1614.19
3,AoSoA-16,57,10.092974,1702.16
3,AoSoA-16,58,10.349035,1660.04
3,AoSoA-16,59,9.859085,1742.54
3,AoSoA-16,60,9.900093,1735.32
3,AoSoA-16,61,10.634184,1615.53
3,AoSoA-16,62,10.328054,1663.42
3,AoSoA-16,63,10.499001,1636.33
3,AoSoA-16,64,10.307074,1666.80
3,AoSoA-16,65,9.821892,1749.14
3,AoSoA-16,66,9.848833,1744.35
3,AoSoA-16,67,10.216951,1681.50
3,AoSoA-16,68,10.049820,1709.47
3,AoSoA-16,69,9.990931,1719.54
3,AoSoA-16,70,9.978056,1721.76
3,AoSoA-16,71,10.190964,1685.79
3,AoSoA-16,72,10.013103,1715.74
3,AoSoA-16,73,10.006905,1716.80
3,AoSoA-16,74,10.082006,1704.01
3,AoSoA-16,75,9.897947,1735.70
3,AoSoA-16,76,9.743214,1763.26
3,AoSoA-16,77,9.999990,1717.99
3,AoSoA-16,78,9.896040,1736.03
3,AoSoA-16,79,10.138988,1694.43
3,AoSoA-16,80,15.200138,1130.24
3,AoSoA-16,81,10.061979,1707.40
3,AoSoA-16,82,9.821177,1749.27
3,AoSoA-16,83,9.973049,1722.63
3,AoSoA-16,84,9.876966,1739.39
3,AoSoA-16,85,10.137081,1694.75
3,AoSoA-16,86,11.462927,1498.73
3,AoSoA-16,87,10.186911,1686.46
3,AoSoA-16,88,9.991884,1719.38
3,AoSoA-16,89,10.332823,1662.65
